company_id,Oncology,Neurology/Psychiatry,Cardiovascular/Metabolic,Immunology/Autoimmune,Infectious Diseases,Hematology,Gastrointestinal/Hepatology,Dermatology,Ophthalmology,Respiratory,Urology/Renal,Pain Management/Anesthetics
1871598340,0,0,0,0,0,0,0,1,0,0,0,0
11172383,1,0,0,0,0,0,0,0,0,0,0,0
711440557,0,0,1,0,0,1,1,0,0,0,0,0
314238373,0,0,0,0,0,0,0,0,0,0,0,0
38720301,1,0,0,0,0,0,0,0,0,0,0,0
4481673,0,0,0,0,0,0,0,0,0,0,0,0
6297413,0,1,1,0,1,0,1,0,0,1,0,1
22761611,0,0,0,0,0,0,0,0,0,1,0,0
261084576,1,0,0,1,0,1,0,0,0,0,0,0
3609766,1,0,0,0,0,0,0,0,0,0,0,0
316867676,1,0,0,0,0,0,0,0,0,0,0,0
870792,0,0,0,0,0,0,0,0,0,0,0,0
540181722,0,0,0,1,0,0,1,0,0,0,0,0
687135,0,0,0,0,0,0,0,0,0,0,1,0
2422852,0,0,0,0,0,0,0,0,0,0,0,0
712354656,0,0,0,0,1,0,0,0,0,0,0,0
418165027,0,1,0,0,0,0,0,0,0,0,0,0
24545059,1,1,0,1,0,0,1,0,1,0,0,0
653748561,1,0,1,1,0,0,1,1,0,1,1,1
26745995,0,0,0,0,0,0,0,0,1,0,0,0
42915199,1,1,1,1,1,0,0,0,0,0,0,0
24623,1,0,0,0,0,1,0,0,0,0,0,0
12344385,0,0,0,0,0,0,1,0,0,0,0,1
588136531,0,1,0,0,0,0,0,0,0,0,0,0
321244,0,0,0,0,0,0,0,0,1,0,0,0
1761348473,0,0,0,0,0,0,0,0,0,0,0,1
31449,0,0,1,1,0,0,0,0,0,0,0,0
300902827,0,1,0,0,0,0,0,0,0,0,0,0
141647006,0,0,0,0,0,0,0,0,0,0,1,0
79611048,0,0,0,1,1,0,0,0,0,0,1,0
595471999,1,1,0,0,0,0,1,0,0,0,0,0
154090027,1,0,0,1,0,1,0,0,0,0,0,0
7689657,0,0,0,0,0,0,0,0,0,0,1,0
127549,1,0,1,0,0,0,0,0,0,1,0,0
283397098,1,0,0,1,1,1,0,0,0,0,0,0
278356438,1,1,1,0,0,0,0,0,0,0,1,0
407268,0,1,1,0,0,0,0,0,0,0,0,0
52807520,1,1,1,0,0,0,0,0,0,0,0,0
304428089,1,0,0,1,0,0,1,0,0,0,0,0
26934,0,0,0,0,0,0,0,1,0,0,0,0
281083548,0,0,0,1,0,0,1,0,0,0,0,0
1040458,0,1,0,1,0,0,0,0,0,0,1,0
222388947,0,0,0,1,1,0,1,0,0,0,0,0
2403173,1,0,0,0,0,0,0,0,0,0,0,1
881330,1,1,1,1,0,0,0,0,0,0,0,1
33444737,0,0,0,0,0,0,1,1,1,0,0,1
415241078,0,0,0,0,0,0,0,0,0,0,0,0
321461593,0,1,0,0,0,1,0,0,0,0,0,0
385872,0,1,0,0,1,0,0,0,0,0,0,1
33349,1,0,0,1,0,0,0,0,0,1,0,0
881503,0,0,0,1,0,0,0,0,0,0,1,0
36852,0,0,0,0,0,0,0,0,0,0,0,0
408338329,1,0,0,0,0,0,0,0,0,0,0,0
13627017,0,0,0,0,1,0,0,0,0,0,0,1
10039157,1,0,1,0,1,0,0,0,0,0,0,0
883218,0,0,0,0,0,0,0,0,0,0,0,0
416878,0,0,0,0,0,0,0,0,0,0,0,0
27560,0,0,0,0,0,0,0,0,0,0,0,0
262549448,1,1,1,1,0,1,0,0,0,0,0,0
376267397,0,1,1,0,0,1,0,0,0,1,0,0
130737517,1,0,0,1,0,0,0,0,1,0,0,0
1570881,1,0,0,0,0,0,1,1,0,0,0,0
25605,1,0,1,0,0,1,0,0,0,0,0,0
24872,1,0,0,0,0,0,0,0,0,0,0,1
141821364,0,1,0,0,0,0,0,0,0,0,0,0
2573627,0,1,0,0,0,0,0,0,0,0,0,1
713821465,1,0,0,0,0,1,0,0,0,0,0,0
695870118,0,1,0,0,0,0,0,0,0,0,0,0
282139998,0,0,0,0,0,0,0,0,0,0,0,0
24949690,0,1,0,0,0,0,0,0,0,0,0,0
44495162,0,1,0,0,0,0,0,0,0,0,0,0
880916,0,0,0,0,0,0,0,0,1,0,0,0
4481757,0,0,0,1,1,1,0,0,0,0,0,0
339429732,0,1,0,0,1,0,0,0,0,0,0,0
32074,0,1,0,0,0,0,0,0,0,0,0,1
1856089,0,0,0,1,0,0,0,0,0,0,0,0
121767,0,1,0,0,0,0,0,1,0,0,0,0
100060312,0,0,1,0,0,1,1,0,1,0,1,0
133551169,0,0,1,0,0,0,0,0,0,0,1,0
10332207,1,0,0,0,0,0,0,0,0,0,0,0
275296588,1,0,0,0,0,0,0,0,0,0,0,0
40985067,0,0,1,0,0,1,0,0,0,0,0,0
695075138,1,0,1,1,0,0,0,0,1,1,0,0
645116379,0,0,0,0,1,0,0,0,0,0,0,0
548810128,1,1,1,0,0,0,0,0,0,0,0,0
247782,0,0,0,0,0,1,0,0,0,0,0,0
36268,0,0,0,0,0,0,0,0,0,0,0,0
189510,0,0,0,0,0,0,0,0,0,0,0,0
10959548,1,0,0,0,0,0,0,0,0,0,0,0
595472652,0,1,0,0,0,0,1,0,0,0,0,0
275442,1,1,0,1,1,0,0,0,0,1,0,0
162270,0,1,1,1,1,1,0,0,0,0,0,0
322580786,0,0,0,0,0,0,0,0,0,0,0,0
25521313,0,0,0,0,0,0,0,0,0,0,0,1
881849,0,1,1,0,0,0,0,0,0,0,0,0
693209405,1,0,0,1,0,0,0,0,1,0,0,0
533359460,1,0,0,0,1,0,0,0,1,0,0,0
11063972,0,0,0,0,0,0,0,0,0,1,0,1
35650772,0,1,0,0,0,0,0,0,0,0,0,0
100482,0,0,0,0,0,0,0,0,0,1,0,0
631649032,0,1,0,1,0,0,0,0,0,0,0,0
253781980,0,1,0,0,0,0,0,0,0,0,0,0
591593901,1,0,0,0,0,0,0,0,0,0,0,0
31424,0,0,1,0,0,0,1,0,0,0,0,0
25593,1,0,0,0,0,0,0,0,0,0,1,0
28567,0,1,0,0,0,0,0,0,0,0,0,0
11420379,0,1,1,1,0,0,0,0,0,0,0,0
1783060399,0,0,0,1,0,0,0,0,0,0,0,0
649013,1,0,0,0,0,0,0,0,0,0,0,0
256832485,1,1,0,1,0,0,1,0,0,0,0,0
1578002,0,0,0,0,1,0,0,0,0,0,0,0
409918376,0,0,0,1,0,1,0,0,0,0,0,0
65044643,1,0,0,0,0,0,1,0,0,0,0,1
794669,0,1,0,1,0,0,0,0,0,0,0,1
308047,1,1,0,0,0,0,0,0,0,1,0,0
324672225,0,0,0,0,1,0,0,1,0,0,0,0
650355034,0,0,1,0,0,0,0,0,0,0,0,0
23049465,1,0,0,0,0,0,0,0,0,1,0,1
1266465,1,1,1,1,1,0,1,0,0,1,0,0
540573682,1,0,0,0,0,0,0,0,0,0,0,0
92852,0,1,0,0,0,0,0,1,0,0,0,0
8189020,0,0,1,0,1,0,1,0,0,1,1,1
8189623,0,0,0,0,0,0,0,1,1,0,0,0
409125654,0,0,1,0,0,0,0,0,0,0,0,0
254847,0,0,0,0,0,0,1,0,0,0,0,0
140577,1,0,0,1,0,0,0,0,1,0,0,1
35418,0,0,1,0,0,0,0,0,0,0,0,0
621569,0,0,0,0,0,0,0,1,0,0,0,0
108801478,0,0,0,0,0,0,0,1,1,0,0,0
261426,0,1,1,0,0,0,0,0,1,1,0,0
404460,0,1,0,0,0,0,0,0,0,0,0,0
7686901,0,0,0,1,1,0,0,0,0,0,0,0
311801000,0,0,0,0,0,0,0,0,0,0,0,0
1761324915,0,0,0,0,0,0,0,0,0,0,0,0
258769,1,0,1,1,0,1,0,0,0,0,0,0
704505677,1,1,0,0,0,1,0,0,0,0,0,0
100757671,0,0,1,0,1,1,1,0,0,0,0,0
1671738162,1,0,0,0,0,0,0,0,0,0,0,0
555268516,0,1,0,0,0,0,0,0,0,0,0,0
42154124,1,0,0,0,0,1,0,0,0,1,0,0
27027,0,0,0,0,0,0,0,0,0,0,0,0
310862054,0,0,0,0,0,0,0,0,0,0,0,0
142648423,0,0,0,1,0,0,0,0,0,1,0,0
31339527,1,0,0,0,0,0,1,0,0,0,0,0
129263324,0,0,0,1,0,1,1,1,0,0,0,0
32073,0,1,0,1,0,0,0,0,0,0,0,0
382553,1,1,1,1,0,1,1,0,1,0,0,0
51198843,1,0,0,0,1,0,0,0,0,0,0,0
27978054,0,0,0,1,0,0,0,1,0,0,0,0
28484,1,0,0,0,0,1,0,0,0,0,1,0
321572356,1,0,0,0,0,0,0,0,0,0,0,0
242747766,1,0,0,0,0,0,0,0,0,0,0,0
142375117,1,0,0,0,0,0,0,0,0,0,0,0
22309440,0,1,0,0,0,0,0,0,0,0,0,0
572580675,1,0,0,0,0,0,1,0,0,0,0,0
366057508,1,0,0,1,1,0,0,0,0,0,0,0
1432519,0,0,1,0,0,0,0,0,0,0,0,0
62173146,1,1,0,1,1,1,0,0,0,0,0,0
408304689,1,0,0,1,1,0,1,0,0,0,0,0
121246,0,0,0,0,0,0,1,0,0,0,0,0
354321,0,0,0,0,0,0,0,0,0,0,1,0
406896,0,1,0,0,0,0,0,0,0,0,0,0
294957,0,1,1,0,0,0,1,0,0,0,0,0
32192,0,0,1,1,0,0,0,0,0,0,0,0
403430039,1,1,0,0,0,0,1,0,0,0,0,0
8057882,0,1,1,1,0,0,0,0,0,0,0,0
693261202,1,0,0,1,0,0,0,0,1,0,0,0
403013221,0,1,0,1,0,0,1,0,0,0,0,0
106718277,0,0,0,0,0,0,1,0,0,0,0,0
629268721,1,0,0,0,0,0,0,0,0,0,0,0
552285,0,1,1,0,0,0,0,0,0,0,0,0
128057414,1,0,0,1,0,0,0,0,0,0,0,0
876873,0,0,0,1,1,1,0,0,0,0,0,0
9239560,0,0,0,0,0,0,0,0,0,0,0,0
10494290,0,1,0,0,0,0,0,0,0,0,0,0
371481,1,0,0,0,0,0,0,0,0,0,0,0
10620860,0,1,0,0,0,0,0,0,0,0,0,0
858757,0,0,0,0,0,0,0,0,0,0,0,1
7654965,1,0,1,0,0,0,1,0,0,1,0,1
641300039,0,1,1,0,0,1,0,1,0,0,0,1
27762,0,0,0,1,0,0,0,0,0,0,0,0
142230,1,1,0,0,0,0,0,0,0,0,0,0
33352978,0,0,0,0,1,0,0,0,0,0,0,0
79723070,0,0,0,0,0,0,0,0,0,0,0,0
672643147,1,0,0,1,0,0,0,0,0,0,0,0
576158911,0,0,1,0,0,0,0,1,0,0,0,1
20376907,0,1,0,0,0,0,0,0,0,0,0,0
695365,0,0,0,0,0,0,1,1,0,0,1,0
10524873,0,0,1,0,1,0,1,1,1,0,0,0
325472579,0,0,0,0,1,0,1,0,1,0,0,0
26652603,1,0,0,1,0,1,0,0,0,0,0,0
41133462,0,0,0,0,0,0,1,0,0,0,0,0
107144331,1,0,0,0,0,0,0,0,0,1,0,0
42219841,0,0,0,0,0,0,0,0,0,0,0,0
272471835,1,0,0,1,1,0,1,0,0,0,0,0
24403297,1,1,1,0,1,0,1,0,0,0,0,0
430935769,0,0,1,0,1,0,0,0,0,1,0,0
273276,0,1,1,0,1,0,1,0,0,1,0,1
124101,0,0,1,0,0,0,0,0,0,1,0,0
26008,0,1,0,0,0,0,0,0,0,0,0,1
34863,1,0,0,0,1,0,0,0,0,0,0,0
240573619,0,0,0,0,1,0,0,0,0,0,1,0
28236,0,0,1,0,0,0,0,0,0,0,0,0
225199094,1,0,0,1,0,0,0,0,0,0,0,0
273516426,1,0,0,0,0,0,1,0,0,0,0,0
34635,0,0,1,0,1,0,0,0,0,0,0,0
1679395234,1,0,0,0,0,0,0,0,0,0,0,0
31498,0,0,0,1,0,0,1,0,0,0,0,1
424954803,0,0,1,0,0,0,0,0,0,0,0,0
135238,1,1,0,0,0,0,1,0,0,0,0,0
32511,0,0,0,0,1,0,0,0,0,0,0,0
304598793,0,0,0,0,0,0,0,1,0,0,0,0
3274115,1,0,0,1,1,0,1,0,0,0,0,0
28871,0,0,0,0,0,0,0,0,0,0,0,0
693128628,1,0,0,0,0,1,0,0,0,0,0,0
25478219,0,0,1,0,0,0,0,0,1,0,0,0
3182421,0,0,1,0,0,0,0,1,0,0,1,1
1268514,0,0,1,0,0,0,1,0,0,0,0,0
12665597,0,0,0,1,0,0,0,0,0,0,0,0
29617,1,0,1,1,1,0,1,0,0,0,0,0
6044366,0,0,0,0,0,0,0,1,0,0,0,1
1677986244,0,1,0,0,0,0,0,0,0,0,0,0
9282918,0,0,1,0,1,0,0,0,0,1,0,0
8598555,1,1,1,1,1,1,1,1,0,0,1,0
243040896,1,0,0,0,0,0,0,0,0,0,0,0
145859589,0,0,0,0,0,0,0,0,1,0,0,0
30632,0,0,1,0,1,1,0,0,0,0,0,0
429733643,0,0,0,1,1,0,1,0,0,0,0,0
262698,0,0,0,0,0,0,0,0,0,0,0,0
177932577,0,0,0,0,0,0,0,0,1,0,0,0
309963,1,0,0,0,1,0,0,0,0,0,1,0
687223,1,1,0,0,0,1,0,0,1,0,1,0
